cell_id,ANXA4,C8orf4,CALB1,CAV1,COL17A1,DCDC2,DMBT1,ECM1,EMP1,EPCAM,FABP5,FAM3B,GATA6,GJB6,ID1,IGFBP6,INHBA,KCNJ16,KIRREL,KRT14,KRT15,KRT16,KRT17,KRT19,KRT5,KRT6A,LAMC2,LDHB,LEFTY1,LGALS1,LY6D,MT1X,MT2A,NDFIP2,NR0B2,NR5A2,PDLIM3,PDLIM7,PIGR,PTHLH,RHCG,S100A2,S100A4,S100A7,SFRP5,SLC3A1,SLC4A4,SLPI,SPINK1,SPRR1B,SYT8,TFPI2,VCAM1,t,dataset,sample_type
CELL_0245,0.0,0.0,1.8115219,1.0690196,0.0,0.0,0.0,0.0,1.5932857,0.0,2.5923765,0.0,0.0,0.0,1.9428236,0.0,0.0,0.0,0.0,2.7005453,1.4057465,2.1825306,1.9921582,2.305245,2.5411751,2.2242703,0.0,1.9921582,0.0,1.5932857,2.8379672,2.331187,2.5271273,0.0,0.0,0.0,0.0,1.4057465,0.0,0.0,1.883918,2.3854299,2.60568,0.0,0.0,0.0,0.0,2.6928728,0.0,1.7189182,0.0,0.0,0.0,0.520947,GSE165399,PASC
CELL_0246,0.0,0.0,2.4698024,1.7060584,1.7060584,0.0,0.0,0.0,1.1749293,1.8312467,0.0,0.0,0.0,0.0,1.7060584,0.0,1.1749293,0.0,0.0,0.0,0.0,0.0,2.6194737,2.3491042,1.1749293,1.7060584,1.5179282,1.8312467,0.0,1.7060584,1.5179282,1.1749293,2.3818862,0.0,0.0,0.0,0.0,1.1749293,0.0,0.0,0.0,2.311147,2.6720016,0.0,0.0,0.0,0.0,2.706746,0.0,1.9231861,1.1749293,0.0,0.0,0.5059559,GSE165399,PASC
CELL_0247,1.0102421,0.0,1.7351842,0.9496807,0.8003471,0.0,0.0,1.0102421,0.9496807,1.6375425,1.1119597,0.0,0.0,0.26171193,1.4412276,0.26171193,0.44838035,0.0,0.0,1.1119597,0.26171193,0.0,1.3749884,1.5605304,0.8003471,0.8003471,0.5912538,1.3983895,0.0,2.113741,1.2948767,2.1381278,2.473427,0.44838035,0.0,0.0,0.0,0.44838035,0.0,0.9496807,0.0,1.8512242,1.1119597,0.26171193,0.0,0.0,0.0,2.0678985,0.7056968,1.0102421,1.0639135,0.0,0.0,0.46203706,GSE165399,PASC
CELL_0248,1.3646524,0.0,0.0,0.0,0.0,1.8516703,0.0,0.0,0.0,2.0434284,0.0,0.0,1.8516703,0.0,0.0,0.0,1.3646524,0.0,0.0,0.0,0.0,0.0,0.0,1.9624872,0.0,0.0,1.3646524,0.0,0.0,1.3646524,0.0,0.0,1.3646524,0.0,0.0,0.0,1.3646524,0.0,2.200294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6830269,2.4597611,1.3646524,0.0,1.3646524,1.8516703,2.1575315,0.12242114,GSE165399,normal
CELL_0249,0.0,0.0,1.4763745,2.2447479,2.1393147,0.0,0.0,0.0,0.0,0.0,1.7640011,0.0,0.0,0.0,1.2925341,2.061825,1.4763745,0.0,0.0,2.416445,0.0,0.96722823,2.2225604,1.8226057,2.1393147,2.5454574,2.061825,1.9829861,0.0,2.1704557,1.6003585,2.3084755,2.7210107,1.2925341,0.96722823,0.0,0.0,0.96722823,0.0,1.2925341,1.6920999,2.5630074,1.2925341,1.2925341,0.0,0.0,0.0,2.0380776,0.0,1.2925341,0.0,0.0,0.0,0.51185834,GSE165399,PASC
CELL_0250,0.0,0.0,2.335396,1.9285631,2.136288,0.0,0.0,1.2992151,1.6321521,0.0,1.6321521,0.0,0.0,1.6321521,1.8107387,2.220769,1.2992151,0.0,0.0,2.3572874,0.0,1.2992151,2.4828076,2.0147471,2.2845905,2.544621,1.8107387,0.0,0.0,2.6056132,1.9285631,2.2546675,2.6467862,0.0,0.0,0.0,0.0,1.2992151,0.0,1.6321521,0.0,2.7663808,1.2992151,0.0,0.0,0.0,0.0,2.136288,0.0,0.0,1.6321521,0.0,0.0,0.4542488,GSE165399,PASC
CELL_0251,0.0,0.0,1.8252435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8252435,0.0,0.0,1.8252435,1.8252435,0.0,2.2733188,0.0,0.0,2.711273,1.8252435,0.0,2.5830107,2.5451007,2.7296338,2.3720937,1.8252435,1.8252435,0.0,0.0,2.6910973,1.8252435,1.8252435,1.8252435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5451007,2.6687467,0.0,1.8252435,0.0,0.0,2.7763414,0.0,0.0,0.0,0.0,0.0,0.55566764,GSE165399,PASC
CELL_0252,2.7260747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223515,0.0,2.223515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7260747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4971185,2.4971185,2.9975426,0.0,0.0,0.0,0.0,0.44800994,GSE165399,normal
CELL_0253,2.281183,0.0,1.6928287,2.5091789,0.0,0.0,0.0,0.0,0.0,0.0,2.7691476,0.0,0.0,0.0,2.01015,2.01015,0.0,0.0,0.0,2.885684,0.0,2.01015,2.4682662,2.174274,2.5091789,2.3589463,0.0,2.4193223,0.0,2.8008387,2.7170613,2.7313929,2.9243932,1.6928287,0.0,0.0,0.0,0.0,0.0,1.6928287,0.0,3.0743203,0.0,1.6928287,0.0,0.0,0.0,2.4682662,0.0,1.6928287,1.6928287,0.0,0.0,0.53056586,GSE165399,PASC
CELL_0254,0.0,0.0,2.1790628,1.9806591,0.0,0.0,0.0,0.0,0.0,0.0,1.4732444,0.0,0.0,1.4732444,2.2440655,1.4732444,0.0,0.0,0.0,0.0,0.0,1.4732444,2.1790628,2.2440655,1.4732444,0.0,0.0,1.9806591,0.0,2.2440655,2.529805,1.9806591,2.4892738,1.4732444,0.0,0.0,0.0,0.0,1.4732444,0.0,0.0,1.8055459,2.1790628,2.7957404,0.0,0.0,0.0,2.906805,0.0,2.6639483,1.8055459,0.0,0.0,0.5096143,GSE165399,PASC
CELL_0255,2.515118,0.0,0.0,0.0,0.0,1.4715416,0.0,0.0,1.4715416,1.6546464,0.0,0.0,1.7765774,0.0,1.8661823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3424768,0.0,0.0,0.0,0.0,0.0,1.1379673,0.0,1.6546464,2.4541667,1.4715416,1.4715416,0.0,0.0,1.1379673,2.4377387,0.0,0.0,0.0,0.0,0.0,0.0,1.4715416,2.116733,2.245055,2.5473323,0.0,1.4715416,0.0,0.0,0.47705826,GSE165399,normal
CELL_0256,3.3292348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3292348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6450574,3.7149835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3292348,0.0,0.0,0.50225556,GSE165399,normal
CELL_0257,1.7587314,0.0,0.0,1.1156803,0.0,0.0,1.1156803,0.0,1.4507029,1.7587314,1.1156803,0.0,0.0,0.0,2.0672174,0.0,0.0,1.1156803,0.0,1.4507029,0.0,1.7587314,2.410134,2.5004635,1.6354649,1.1156803,2.2331061,1.1156803,0.0,2.2875373,0.0,2.0672174,1.6354649,0.0,0.0,0.0,0.0,1.1156803,1.9202039,0.0,0.0,1.7587314,2.025969,1.8494017,0.0,0.0,1.4507029,2.517928,1.4507029,1.1156803,1.8494017,2.1348426,1.4507029,0.2360184,GSE165399,PASC
CELL_0258,0.0,0.0,2.0570283,0.0,0.0,0.0,0.0,0.0,2.0570283,2.0570283,2.0570283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3850863,0.0,0.0,0.0,0.0,0.0,2.0570283,0.0,0.0,0.0,2.552461,2.0570283,0.0,2.6608782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3850863,0.0,0.0,0.0,2.3850863,3.5226886,0.0,0.0,0.0,0.0,0.48795062,GSE165399,PASC
CELL_0259,0.96521556,0.0,2.205207,2.1703556,1.4933496,0.0,0.0,0.0,2.0245724,1.4933496,2.6501946,0.0,0.0,0.0,1.4933496,0.0,0.0,0.0,0.0,2.4407022,0.96521556,0.96521556,2.275447,1.9905609,1.7947698,2.13,1.6231368,2.1072268,0.0,2.539309,2.1703556,2.13,2.3295562,0.0,0.0,0.0,0.0,0.96521556,0.0,0.0,0.0,2.5593722,2.4096212,0.0,0.0,0.0,0.0,2.2873244,0.0,0.0,1.4933496,0.0,0.0,0.4806347,GSE165399,PASC
CELL_0260,0.0,0.0,0.0,2.2853525,0.0,0.0,0.0,0.0,2.2853525,0.0,3.2134936,0.0,0.0,2.2853525,2.2853525,0.0,2.2853525,0.0,0.0,2.8986058,0.0,2.7831306,3.1847198,2.8986058,2.9396532,3.1229043,2.2853525,2.2853525,0.0,2.5564592,3.090767,3.1370885,2.8986058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2853525,3.072363,2.2853525,2.2853525,0.0,0.0,0.0,3.1847198,2.2853525,2.7831306,0.0,0.0,0.0,0.537171,GSE165399,PASC
CELL_0261,1.6686162,0.0,2.3781533,2.3781533,0.0,0.0,0.0,0.0,1.6686162,0.0,2.8830216,0.0,0.0,1.6686162,2.1386795,0.0,0.0,0.0,0.0,2.8471997,0.0,1.9784418,2.6206815,0.0,2.8021598,2.8354497,0.0,2.4660802,0.0,2.1386795,2.8582122,2.6206815,2.5565417,0.0,0.0,0.0,0.0,0.0,0.0,1.6686162,0.0,2.9126103,1.6686162,0.0,0.0,0.0,0.0,2.5565417,0.0,0.0,0.0,0.0,0.0,0.5029192,GSE165399,PASC
CELL_0262,0.0,0.0,2.311954,1.7810986,2.2910614,0.0,0.0,2.44638,1.6068072,1.0158864,1.4102436,0.0,0.0,0.82927054,1.255883,1.9359051,2.3912544,0.0,0.0,2.0354323,0.54360247,1.151276,2.3833811,2.1003535,0.54360247,2.4695866,2.500273,1.5665947,0.0,2.3833811,2.0354323,2.1842642,2.485569,1.340194,0.0,0.0,0.0,0.82927054,0.54360247,1.9846941,1.151276,2.719788,0.82927054,0.82927054,0.0,0.0,0.0,2.3147779,0.0,2.0779061,1.340194,0.0,0.0,0.50592786,GSE165399,PASC
CELL_0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8849347,2.1842752,1.8849347,0.0,0.0,2.1842752,0.0,0.0,2.1842752,0.0,0.0,2.7783134,0.0,2.1842752,2.843721,2.4369895,2.337454,2.9130182,0.0,0.0,0.0,1.8849347,2.6819675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4369895,0.0,0.0,0.0,0.0,2.7783134,0.0,2.8292751,0.0,0.0,0.0,0.5442319,GSE165399,PASC
CELL_0264,1.1802292,0.0,1.9241941,2.142991,1.7086029,0.0,0.0,1.1802292,0.0,0.0,1.8329207,0.0,0.0,0.0,0.0,1.995381,0.0,0.0,0.0,2.504622,0.0,0.0,2.5769627,1.8329207,2.0532138,2.3092978,1.1802292,2.142991,0.0,2.6991315,0.0,1.7086029,2.843015,0.0,0.0,0.0,0.0,1.9241941,1.1802292,1.8329207,0.0,2.6600072,1.7086029,1.1802292,0.0,0.0,0.0,1.9241941,0.0,0.0,0.0,0.0,0.0,0.4958322,GSE165399,PASC
CELL_0265,1.2225617,0.0,1.9761509,1.4126312,1.9455043,0.0,0.89374524,0.0,2.0037894,0.89374524,2.2976427,0.0,0.0,1.2225617,0.89374524,1.8278781,1.5421042,0.0,0.0,2.2722142,1.7141345,0.0,2.2810152,2.4079628,2.1728601,1.7759659,1.7759659,2.0926597,0.0,2.488922,0.89374524,1.911206,2.1988332,0.0,0.0,0.0,0.0,1.2225617,0.0,1.7141345,0.0,2.716791,1.5421042,1.5421042,0.0,0.0,0.0,1.7141345,0.0,1.5421042,1.6384171,0.0,0.0,0.4666655,GSE165399,PASC
CELL_0266,1.2144432,0.0,1.9517162,2.0543532,1.7874571,0.0,0.0,1.2144432,1.3695632,0.0,2.2173784,0.0,0.0,1.5681008,0.51267606,0.51267606,1.6046449,0.0,0.0,2.342277,1.2144432,1.4816533,2.2600572,1.7448195,2.2094018,2.2957582,1.637735,1.9021087,0.0,2.314123,2.3310075,1.940114,2.4895697,1.1098131,0.0,0.0,0.0,0.0,0.0,1.6046449,0.51267606,2.3837795,1.6046449,0.9750805,0.0,0.0,0.0,1.4296069,0.0,0.51267606,0.51267606,0.0,0.51267606,0.49181184,GSE165399,PASC
CELL_0267,0.0,0.0,2.2384,2.7016919,2.51443,0.0,0.0,2.6626036,1.7840517,0.0,2.0842042,0.0,0.0,1.7840517,0.0,2.3387265,0.0,0.0,0.0,2.7626169,0.0,1.7840517,2.7490528,2.411718,2.6399283,2.7626169,2.411718,2.0842042,0.0,2.787187,2.3387265,2.3387265,3.0113368,1.7840517,0.0,0.0,0.0,1.7840517,0.0,2.2384,0.0,2.8542624,0.0,0.0,0.0,0.0,0.0,2.3387265,0.0,0.0,0.0,0.0,0.0,0.50475234,GSE165399,PASC
CELL_0268,1.9654852,0.0,0.0,0.0,0.0,2.242087,0.0,0.0,0.0,2.3831956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9654852,0.0,0.0,1.9654852,1.9654852,0.0,1.9654852,0.0,0.0,1.9654852,0.0,0.0,1.9654852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.242087,0.0,0.0,0.0,0.0,0.0,2.242087,0.11910394,GSE165399,normal
CELL_0269,0.0,0.0,0.0,2.1375232,2.428903,0.0,0.0,0.0,2.1375232,2.1375232,2.576897,0.0,0.0,2.1375232,2.6728787,0.0,0.0,0.0,0.0,0.0,2.428903,2.1375232,2.428903,2.428903,0.0,0.0,0.0,0.0,0.0,2.7968106,0.0,0.0,2.9364872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0652573,2.1375232,0.0,0.0,0.0,0.0,2.1375232,0.0,0.0,2.428903,0.0,0.0,0.4810255,GSE165399,PASC
CELL_0270,1.8594568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5405326,1.8594568,1.5405326,0.0,0.0,1.8594568,1.5405326,0.0,2.134866,0.0,0.0,2.7808783,0.0,2.2141707,2.0260072,2.4618824,2.2141707,2.2141707,0.0,2.0260072,0.0,0.0,2.4344041,2.0260072,2.4864292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0260072,2.0260072,0.0,0.0,0.0,0.0,2.2141707,0.0,0.0,2.0260072,0.0,0.0,0.5659654,GSE165399,PASC
CELL_0271,1.0109596,0.0,2.2842789,2.185005,2.2714424,0.0,0.0,2.0195045,1.4510174,0.0,1.6035126,0.0,0.0,1.3459603,0.6935382,1.5346462,2.3395026,0.0,0.0,2.4334702,0.6935382,2.001398,2.6375687,2.175402,2.2031715,2.6854882,2.2507706,1.7117491,0.0,2.387703,1.9390987,2.6193364,2.7605398,1.0109596,0.0,0.0,0.0,0.6935382,0.0,1.8604019,0.6935382,2.7631063,0.6935382,0.0,0.0,0.0,0.0,2.3022933,1.3459603,1.3459603,1.0109596,0.0,0.0,0.49583754,GSE165399,PASC
CELL_0272,1.2819388,0.0,2.0645242,1.7930386,2.2037346,0.0,0.0,1.2819388,1.9109981,0.0,1.2819388,0.0,0.0,1.2819388,0.0,2.2676938,1.7930386,0.0,0.0,2.4121382,0.0,0.0,2.440916,2.294471,2.379117,2.4663517,2.379117,1.9973152,0.0,2.5370407,2.11908,2.11908,2.8406029,1.6143831,0.0,0.0,0.0,0.0,0.0,1.9109981,0.0,2.907266,1.6143831,0.0,0.0,0.0,0.0,2.3186111,0.0,1.2819388,1.2819388,0.0,0.0,0.4835547,GSE165399,PASC
CELL_0273,0.0,0.0,2.4567423,1.5195374,1.5195374,0.0,0.0,1.8352131,0.0,0.0,1.8352131,0.0,0.0,0.0,2.1080468,0.0,0.0,0.0,0.0,2.1080468,0.0,2.4051073,2.6532161,2.564012,2.3387704,2.0001762,0.0,0.0,0.0,1.5195374,2.1080468,0.0,2.1080468,1.5195374,0.0,0.0,0.0,0.0,0.0,0.0,1.5195374,2.0001762,2.1080468,1.5195374,0.0,0.0,0.0,2.8419013,0.0,2.9691262,1.5195374,1.5195374,0.0,0.8711845,GSE165399,PASC
CELL_0274,1.3748466,0.0,1.2452103,1.3748466,1.8187599,0.0,0.0,1.7117027,0.7464796,0.7464796,1.4722793,0.0,0.7464796,0.7464796,0.7464796,1.7517017,1.897141,0.0,0.0,1.8187599,0.0,0.0,1.8473393,1.6126347,0.7464796,1.939362,2.0078883,1.5493847,0.0,2.3402457,1.3748466,1.8473393,2.660073,1.2452103,0.0,0.0,0.0,1.3748466,0.0,1.9190658,0.0,2.0737717,1.2452103,0.0,0.0,0.0,0.0,1.7517017,0.0,0.0,0.0,0.0,0.0,0.4757016,GSE165399,PASC
CELL_0275,0.0,0.0,2.323646,1.6901716,1.1772177,0.0,0.0,1.5092213,1.6901716,1.1772177,1.1772177,0.0,0.0,1.5092213,1.5092213,0.0,0.0,0.0,0.0,1.5092213,1.6901716,1.8985002,1.8103251,2.5420566,1.1772177,0.0,0.0,1.1772177,0.0,1.6901716,0.0,1.5092213,1.5092213,0.0,0.0,0.0,0.0,0.0,0.0,1.1772177,2.530561,1.8103251,2.2502294,1.8985002,0.0,0.0,0.0,2.289783,0.0,2.2277262,1.1772177,0.0,0.0,0.8477436,GSE165399,PASC
CELL_0276,1.4956973,0.0,2.079381,0.69969696,0.69969696,0.0,0.0,0.0,0.0,1.3202091,0.0,0.0,0.0,0.0,0.0,1.4180539,1.4956973,0.0,0.0,1.004927,0.0,1.7359684,2.1717448,1.7970142,0.0,1.7001231,1.1905705,1.1905705,0.0,2.0020864,1.004927,1.613331,2.130187,1.004927,0.0,0.0,0.0,1.4180539,0.0,0.69969696,0.0,1.5595092,1.5595092,0.0,0.0,0.0,0.0,1.5595092,0.0,0.69969696,0.0,0.0,0.0,0.4536807,GSE165399,PASC
CELL_0277,1.7597734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7597734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1131334,0.0,1.7597734,1.7597734,0.0,0.0,0.0,0.0,1.7597734,0.0,1.7597734,1.7597734,2.1131334,2.2967618,0.0,2.4163213,0.0,0.0,0.0,0.0,0.0,0.0,2.5031478,1.7597734,1.7597734,0.0,0.0,0.0,0.0,3.3681319,0.0,0.0,0.0,1.7597734,0.46029252,GSE165399,PASC
CELL_0278,2.8956718,0.0,0.0,0.0,0.0,2.2895792,0.0,0.0,0.0,2.5574248,0.0,0.0,2.5574248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9995027,0.0,0.0,0.0,0.0,0.0,2.5574248,0.0,0.0,2.6932404,0.0,0.0,0.0,0.0,0.0,2.8456929,0.0,0.0,0.0,2.2895792,0.0,0.0,2.5574248,2.8456929,2.781459,3.117736,0.0,2.781459,0.0,0.0,0.45765552,GSE165399,normal
CELL_0279,0.0,0.0,2.2312863,1.3514638,2.50447,0.0,0.0,1.6849982,0.0,0.0,2.2312863,0.0,0.0,0.0,1.8628979,2.3835144,0.0,0.0,0.0,2.5724285,0.0,1.8628979,2.7300355,2.2698958,1.8628979,2.4907007,2.4433513,1.3514638,0.0,2.6757848,1.6849982,2.2312863,2.4433513,1.6849982,0.0,0.0,0.0,1.3514638,0.0,2.4602733,0.0,2.8262901,1.6849982,1.3514638,0.0,0.0,0.0,1.3514638,0.0,0.0,1.6849982,0.0,0.0,0.51065135,GSE165399,PASC
CELL_0280,1.5921475,0.0,1.9171981,1.5921475,0.0,0.0,0.0,0.0,1.5921475,0.0,0.0,0.0,0.0,1.9171981,0.0,0.0,1.5921475,0.0,0.0,2.7538915,0.0,1.5921475,2.5010529,2.5761585,1.9171981,2.4333065,0.0,1.9171981,0.0,1.9171981,2.7347486,2.2777398,2.2777398,0.0,0.0,0.0,0.0,0.0,0.0,1.5921475,0.0,2.5288854,2.6769087,1.9171981,0.0,0.0,0.0,2.5288854,1.5921475,2.390948,1.5921475,0.0,0.0,0.53313786,GSE165399,PASC
CELL_0281,0.84251,0.0,1.35813,1.1676732,0.84251,0.0,0.0,1.6629134,1.9831724,2.0066037,1.4886764,0.0,0.0,0.0,1.8981988,0.0,0.84251,0.0,0.0,0.84251,1.6629134,2.180241,2.3079143,2.2487512,1.8981988,1.1676732,0.84251,0.0,0.0,1.4886764,1.9575726,0.0,0.84251,1.1676732,0.0,0.0,0.0,0.84251,0.0,0.84251,1.9831724,1.5861303,1.6629134,1.1676732,0.0,0.0,0.0,2.5071204,0.84251,2.416792,0.0,0.0,0.0,0.80110544,GSE165399,PASC
CELL_0282,0.94393116,0.0,1.8969291,1.5797299,1.8542827,0.0,0.94393116,0.0,1.7452056,1.5797299,1.7452056,0.0,0.0,0.94393116,1.8542827,0.94393116,0.0,0.0,0.0,2.1847048,0.94393116,0.0,1.7452056,2.0227494,2.0227494,2.2211173,1.6724658,1.8542827,0.0,1.9962862,2.1078553,2.1847048,2.5813007,0.94393116,0.0,0.0,0.0,1.4545761,0.0,1.7452056,0.0,2.4150152,0.94393116,0.0,0.0,0.0,0.0,1.8542827,0.0,1.2694875,0.94393116,0.0,0.0,0.50134015,GSE165399,PASC
CELL_0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2117054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6769106,0.0,1.6769106,0.0,2.0282702,2.585948,0.0,0.0,0.0,0.0,0.0,1.6769106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2961273,0.0,0.0,0.0,0.0,0.46802458,GSE165399,normal
CELL_0284,1.6489787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1238933,1.9618301,2.7010381,0.0,0.0,2.2295516,1.9618301,0.0,2.2295516,0.0,0.0,2.808973,1.6489787,2.5704205,2.808973,2.546606,2.7127523,2.7872396,0.0,0.0,0.0,1.6489787,2.455127,1.6489787,1.9618301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6489787,1.6489787,2.5704205,2.7711835,0.0,0.0,0.0,1.6489787,0.0,2.83441,0.0,0.0,0.0,0.5695216,GSE165399,PASC
CELL_0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0663881,0.0,0.0,0.0,3.0663881,0.0,3.283877,0.0,0.0,3.0663881,0.0,3.0663881,0.0,3.0663881,0.0,0.0,3.0663881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283877,0.0,0.0,0.0,0.0,0.13666497,GSE165399,normal
CELL_0286,0.0,0.0,1.1240668,1.1240668,0.0,0.0,0.0,0.0,0.0,1.4556957,1.637961,0.0,0.0,0.0,0.0,0.0,2.1575608,0.0,0.0,1.1240668,0.0,1.1240668,2.1296802,1.1240668,1.1240668,0.0,0.0,1.4556957,0.0,2.0984604,1.1240668,1.4556957,1.9750559,0.0,1.1240668,0.0,1.1240668,1.1240668,0.0,1.637961,0.0,1.8486868,1.759406,0.0,0.0,0.0,1.1240668,1.759406,2.6167908,1.4556957,0.0,1.1240668,0.0,0.17210925,GSE165399,PASC
CELL_0287,2.2598224,0.0,0.0,0.0,2.2598224,0.0,0.0,0.0,0.0,2.2598224,2.2598224,2.2598224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9517534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9517534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6924598,3.1103663,0.0,0.0,0.0,0.0,0.3981962,GSE155698,tumor
CELL_0288,1.4521511,0.0,0.0,0.0,0.0,0.0,0.0,1.7858105,0.0,2.0899305,1.1226903,1.1226903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232762,0.0,0.0,2.0286474,0.0,0.0,1.3672796,0.0,0.0,0.0,0.0,0.0,2.2421095,1.3672796,0.0,0.0,0.0,0.0,1.2612623,0.0,0.0,0.0,0.92870086,0.0,0.0,0.0,0.0,1.5223211,1.6330459,0.0,1.1226903,0.0,0.0,0.47659126,GSE155698,tumor
CELL_0289,2.5983944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.058698,0.0,0.0,2.5983944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.058698,2.9761088,0.0,0.0,0.0,0.0,0.41672897,GSE155698,tumor
CELL_0290,1.1210644,0.0,0.0,0.38924807,0.0,0.0,0.80196035,0.0,1.1210644,1.9573389,1.7287638,0.0,0.80196035,0.0,0.38924807,0.0,0.0,0.0,0.0,0.0,0.0,1.0356451,0.80196035,2.5903063,0.80196035,1.6354387,0.38924807,0.0,0.0,1.8136632,0.0,1.2553232,1.1210644,0.6309951,0.0,0.0,0.0,0.0,1.0356451,0.0,0.38924807,0.38924807,0.0,0.0,0.0,0.0,0.38924807,1.7446072,0.0,0.0,0.80196035,0.0,0.0,0.36639908,GSE155698,tumor
CELL_0291,1.8892064,1.3245889,0.0,0.0,0.0,0.0,0.0,0.0,1.3245889,1.9416757,0.0,1.3245889,1.3245889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3888173,0.0,0.0,1.5198169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6519426,0.0,0.0,1.3245889,1.5198169,0.0,0.0,0.0,0.0,0.0,0.0,0.9822393,0.0,2.060351,0.0,0.0,1.5198169,0.0,0.0,0.3932735,GSE155698,tumor
CELL_0292,3.3144705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3144705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3144705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3911493,GSE155698,tumor
CELL_0293,2.0558102,1.1925404,0.0,0.0,2.0494733,0.0,0.0,1.5434898,0.4338743,1.9199278,0.4338743,0.69098353,0.8685257,0.0,1.5087937,0.8685257,0.0,0.0,0.0,0.0,0.4338743,0.4338743,0.0,2.575488,0.0,0.0,0.69098353,0.0,0.0,1.3805166,0.0,0.69098353,0.69098353,0.4338743,0.0,0.0,0.0,0.8685257,0.4338743,0.0,0.0,0.4338743,1.0015882,0.0,0.0,0.0,0.0,2.0962505,1.4281019,0.0,0.4338743,0.0,0.0,0.38909486,GSE155698,tumor
